3499553, 9862675, 6363122
10631693, 16303111, 5671418
17075447, 22959277, 5883830
23780667, 29533192, 5752525
30521444, 36350082, 5828638
37221266, 43057371, 5836105
43858375, 49580086, 5721711
50413276, 56295647, 5882371
57148088, 62970917, 5822829
63881894, 69608840, 5726946
70459027, 76182340, 5723313
76995885, 82718356, 5722471
83595025, 89314636, 5719611
90184210, 95928500, 5744290
96762417, 102557925, 5795508
103409545, 109175043, 5765498
110045692, 116373244, 6327552
117251651, 123240166, 5988515
124081080, 129795834, 5714754
130703777, 136653719, 5949942
137515684, 143478146, 5962462
144270022, 150218349, 5948327
151010316, 156739812, 5729496
157628396, 163292730, 5664334
164102539, 169900828, 5798289
170756878, 176464996, 5708118
177286825, 183185303, 5898478
184081838, 189974952, 5893114
190803653, 196663530, 5859877
197543846, 203363282, 5819436
204260391, 210085242, 5824851
210932606, 216716701, 5784095
217604910, 223994229, 6389319
224823976, 230600356, 5776380
231518850, 237353356, 5834506
238094703, 243979826, 5885123
244827694, 250543184, 5715490
251378307, 257117154, 5738847
257987260, 263889949, 5902689
264814721, 270513537, 5698816
271367806, 277395591, 6027785
278208940, 283916217, 5707277
284722958, 290461317, 5738359
291273819, 297018187, 5744368
297901946, 303573203, 5671257
304364533, 310080076, 5715543
310887767, 316803836, 5916069
317688889, 323428964, 5740075
324276440, 330641636, 6365196
331415847, 337235007, 5819160
338054061, 344116348, 6062287
344957022, 350761403, 5804381
351626384, 357760741, 6134357
358543523, 364576245, 6032722
365315067, 371120373, 5805306
371889585, 377594966, 5705381
378422805, 384426982, 6004177
385253365, 391020774, 5767409
391813018, 397625410, 5812392
398459782, 404204428, 5744646
405048374, 410904782, 5856408
411690092, 417382474, 5692382
418148040, 424080641, 5932601
424947760, 430725749, 5777989
431572517, 437998329, 6425812
438853883, 444840096, 5986213
445673239, 451594905, 5921666
452435937, 458322485, 5886548
459096246, 464941266, 5845020
465758724, 471539499, 5780775
472345216, 478153685, 5808469
478972234, 484700170, 5727936
485590217, 491341109, 5750892
492186283, 498025297, 5839014
498924964, 504703633, 5778669
505510141, 511285695, 5775554
512191420, 518138073, 5946653
518986059, 524960248, 5974189
525762716, 531571185, 5808469
532399277, 538541639, 6142362
539387904, 545761203, 6373299
546582755, 552376639, 5793884
553182681, 559050019, 5867338
559865424, 565602632, 5737208
566363853, 572080636, 5716783
572896788, 578989883, 6093095
579803798, 585533742, 5729944
586408648, 592142794, 5734146
592966769, 598765489, 5798720
599597758, 605382981, 5785223
606175899, 611873475, 5697576
612733023, 618515832, 5782809
619377641, 625137209, 5759568
625986604, 631904643, 5918039
632716265, 638550204, 5833939
639390452, 645210280, 5819828
646058274, 652432135, 6373861
653262383, 659069766, 5807383
659874780, 665618994, 5744214
666509315, 672278868, 5769553
