3502087, 6542611, 3040524
7284164, 9630863, 2346699
10368340, 12709185, 2340845
13496985, 15875483, 2378498
16672430, 19004014, 2331584
19812407, 22220129, 2407722
22984884, 25335327, 2350443
26150677, 28527577, 2376900
29243569, 31600138, 2356569
32352454, 34700183, 2347729
35456019, 37865111, 2409092
38644027, 40963742, 2319715
41694313, 44043372, 2349059
44794483, 47118959, 2324476
47965967, 50461779, 2495812
51214792, 53606198, 2391406
54429948, 56764596, 2334648
57525063, 59866770, 2341707
60638399, 62995190, 2356791
63759014, 66168702, 2409688
66928002, 69250830, 2322828
70005407, 72440560, 2435153
73181139, 75515837, 2334698
76289791, 78633457, 2343666
79352860, 81755030, 2402170
82502268, 84839013, 2336745
85628921, 87963645, 2334724
88680644, 91025642, 2344998
91775948, 94153515, 2377567
94893949, 97323236, 2429287
98090477, 100385986, 2295509
101190063, 103693895, 2503832
104518670, 107507006, 2988336
108261764, 110614582, 2352818
111437642, 113790373, 2352731
114526442, 116865078, 2338636
117656158, 119981309, 2325151
120765445, 123108318, 2342873
123871564, 126193478, 2321914
126965954, 129313929, 2347975
130090022, 132420807, 2330785
133187722, 135590408, 2402686
136313664, 138752618, 2438954
139556678, 142000549, 2443871
142803800, 145127818, 2324018
145869330, 148244330, 2375000
149025186, 151414056, 2388870
152174161, 154485512, 2311351
155230334, 157572586, 2342252
158290106, 160597555, 2307449
161372950, 163721154, 2348204
164483103, 166846069, 2362966
167666983, 169995403, 2328420
170791386, 173261379, 2469993
174040444, 176375422, 2334978
177149902, 179465277, 2315375
180265199, 182717179, 2451980
183573676, 185951842, 2378166
186729742, 189075699, 2345957
189844130, 192259818, 2415688
193038742, 195368522, 2329780
196177119, 198588497, 2411378
199358535, 201687353, 2328818
202458580, 204853629, 2395049
205613862, 208577485, 2963623
209313054, 211694965, 2381911
212491472, 215049107, 2557635
215846621, 218190351, 2343730
218970542, 221300085, 2329543
222059946, 224381780, 2321834
225154283, 227491186, 2336903
228239693, 230583351, 2343658
231345759, 233750671, 2404912
234572727, 236929704, 2356977
237675012, 240069276, 2394264
240877069, 243212561, 2335492
243958820, 246308798, 2349978
247038897, 249405201, 2366304
250159830, 252514337, 2354507
253266824, 255668664, 2401840
256427992, 258820150, 2392158
259616592, 261981532, 2364940
262710851, 265081447, 2370596
265863120, 268212709, 2349589
268982855, 271299068, 2316213
272029896, 274354353, 2324457
275148987, 277492921, 2343934
278235170, 280571021, 2335851
281315343, 283660966, 2345623
284444654, 286796091, 2351437
287597824, 290025776, 2427952
290784038, 293126844, 2342806
293891849, 296301430, 2409581
297083137, 299461872, 2378735
300232127, 302553817, 2321690
303320438, 305674045, 2353607
306452641, 309416678, 2964037
310186359, 312519840, 2333481
313273002, 315640400, 2367398
316392129, 318721924, 2329795
