Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,140.9375,24.13107112728318,222,104
HANDSHAKE_TIME,195388.6375,7280.235959850048,203356,151191
FINISHED_VALIDATION_TIME,78.825,3.300662812224236,86,71
CERT_VALIDATION_TIME,36038.5125,2198.1115246601457,41338,30141
MODIFICATION_RECORD_TIME,181.475,24.418218096331273,231,122
TOTAL_TIME,251034.7375,8032.157491520803,263661,205106
