Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,135.9125,30.96134434662035,320,99
HANDSHAKE_TIME,58712.125,2624.906290589247,67301,52950
FINISHED_VALIDATION_TIME,93.3,19.687178568804622,135,53
CERT_VALIDATION_TIME,30157.425,2267.088864463632,33716,24451
MODIFICATION_RECORD_TIME,137.3,20.994880328308614,191,88
TOTAL_TIME,102134.2625,4595.487013755316,116464,92030
