1530579958884709, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579958884834, 10, CLIENT_TCP_CONNECT_END

not ignored
1530579958885421, 1, CLIENT_HANDSHAKE_START

not ignored
1530579958892746, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530579958892746, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530579958892763, 2, CLIENT_HANDSHAKE_END

not ignored
1530579958892865, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530579958898694, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530579958899646, 6, CLIENT_FETCH_HTML_END

not ignored
1530579963876106, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579963876253, 10, CLIENT_TCP_CONNECT_END

not ignored
1530579963876938, 1, CLIENT_HANDSHAKE_START

not ignored
1530579963882426, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530579963882426, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530579963882441, 2, CLIENT_HANDSHAKE_END

not ignored
1530579963882548, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530579963892427, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530579963893517, 6, CLIENT_FETCH_HTML_END

not ignored
1530579968845472, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579968845688, 10, CLIENT_TCP_CONNECT_END

not ignored
1530579968846214, 1, CLIENT_HANDSHAKE_START

not ignored
1530579968851418, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530579968851418, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530579968851435, 2, CLIENT_HANDSHAKE_END

not ignored
1530579968851544, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530579968860805, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530579968861782, 6, CLIENT_FETCH_HTML_END

not ignored
1530579973833658, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579973833772, 10, CLIENT_TCP_CONNECT_END

not ignored
1530579973834257, 1, CLIENT_HANDSHAKE_START

not ignored
1530579973839756, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530579973839756, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530579973839772, 2, CLIENT_HANDSHAKE_END

not ignored
1530579973839871, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530579973848211, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530579973849402, 6, CLIENT_FETCH_HTML_END

not ignored
1530579978832429, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579978832586, 10, CLIENT_TCP_CONNECT_END

not ignored
1530579978833513, 1, CLIENT_HANDSHAKE_START

not ignored
1530579978842038, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530579978842038, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530579978842061, 2, CLIENT_HANDSHAKE_END

not ignored
1530579978842163, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530579978851042, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530579978852127, 6, CLIENT_FETCH_HTML_END

not ignored
1530579983783737, 9, CLIENT_TCP_CONNECT_START

not ignored
1530579983783840, 10, CLIENT_TCP_CONNECT_END

not ignored
