Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,136.62962962962962,30.052297808429383,304,99
HANDSHAKE_TIME,18426.88888888889,2781.3017580147252,31207,15351
FINISHED_VALIDATION_TIME,33.99074074074074,4.9263001111012805,60,27
CERT_VALIDATION_TIME,19374.972222222223,2578.686934232993,27392,11899
MODIFICATION_RECORD_TIME,38.46296296296296,15.551244993584278,127,25
TOTAL_TIME,43929.21296296296,2954.125530354325,53824,38582
