Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,140.075,43.020278648562936,338,102
HANDSHAKE_TIME,151655.3,5334.47040576663,157902,110215
FINISHED_VALIDATION_TIME,77.125,12.105138371782456,177,69
CERT_VALIDATION_TIME,34224.6125,2302.0202784388653,39237,28871
MODIFICATION_RECORD_TIME,182.3875,29.61017297737384,264,123
TOTAL_TIME,204599.6875,5333.278045896703,212203,167422
