Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,133.67,28.887732690538385,345,96
HANDSHAKE_TIME,14517.88,1234.5763790061756,18517,10759
FINISHED_VALIDATION_TIME,29.57,6.38162205085823,82,22
CERT_VALIDATION_TIME,21242.865,3827.026319059617,28576,7374
MODIFICATION_RECORD_TIME,28.02,13.061760983879624,100,17
TOTAL_TIME,41407.93,3404.4063395987264,52635,27890
