Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,135.36,22.481334479963593,261,102
HANDSHAKE_TIME,245154.12,11378.346401195562,258996,198572
FINISHED_VALIDATION_TIME,83.05,3.7719358425084595,92,74
CERT_VALIDATION_TIME,39285.52,1883.942209729375,44028,33841
MODIFICATION_RECORD_TIME,204.22,34.25889081683761,314,137
TOTAL_TIME,304957.38,12457.18397695081,319286,254438
