Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,136.99,33.60044493753022,360,100
HANDSHAKE_TIME,60966.24,3273.495874810292,74506,52653
FINISHED_VALIDATION_TIME,94.11,23.374727805901824,166,56
CERT_VALIDATION_TIME,31241.16,2623.754316699641,36635,25758
MODIFICATION_RECORD_TIME,141.65,23.685174687977288,206,93
TOTAL_TIME,106621.9,4909.407132230937,125865,91239
