Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,134.26,29.668710791000002,304,99
HANDSHAKE_TIME,58367.08,2767.023197156106,70122,51443
FINISHED_VALIDATION_TIME,96.23,22.54455810167944,158,54
CERT_VALIDATION_TIME,30581.11,2692.9329100257955,35417,21154
MODIFICATION_RECORD_TIME,137.18,19.663865337211806,188,96
TOTAL_TIME,102320.73,5165.094360909586,121519,87663
