1530583944037671, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583944037784, 10, CLIENT_TCP_CONNECT_END

not ignored
1530583944038273, 1, CLIENT_HANDSHAKE_START

not ignored
1530583944046919, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530583944046920, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530583944046946, 2, CLIENT_HANDSHAKE_END

not ignored
1530583944047127, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530583944053397, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530583944054917, 6, CLIENT_FETCH_HTML_END

not ignored
1530583949023362, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583949023470, 10, CLIENT_TCP_CONNECT_END

not ignored
1530583949023972, 1, CLIENT_HANDSHAKE_START

not ignored
1530583949030128, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530583949030129, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530583949030150, 2, CLIENT_HANDSHAKE_END

not ignored
1530583949030290, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530583949038677, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530583949039986, 6, CLIENT_FETCH_HTML_END

not ignored
1530583954000473, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583954000611, 10, CLIENT_TCP_CONNECT_END

not ignored
1530583954001092, 1, CLIENT_HANDSHAKE_START

not ignored
1530583954008100, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530583954008101, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530583954008128, 2, CLIENT_HANDSHAKE_END

not ignored
1530583954008282, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530583954014443, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530583954016212, 6, CLIENT_FETCH_HTML_END

not ignored
1530583958991653, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583958991803, 10, CLIENT_TCP_CONNECT_END

not ignored
1530583958992506, 1, CLIENT_HANDSHAKE_START

not ignored
1530583958998839, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530583958998839, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530583958998886, 2, CLIENT_HANDSHAKE_END

not ignored
1530583958999128, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530583959008514, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530583959010270, 6, CLIENT_FETCH_HTML_END

not ignored
1530583963969524, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583963969628, 10, CLIENT_TCP_CONNECT_END

not ignored
1530583963970114, 1, CLIENT_HANDSHAKE_START

not ignored
1530583963978267, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530583963978267, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530583963978306, 2, CLIENT_HANDSHAKE_END

not ignored
1530583963978570, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530583963987966, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530583963989820, 6, CLIENT_FETCH_HTML_END

not ignored
1530583968956436, 9, CLIENT_TCP_CONNECT_START

not ignored
1530583968956542, 10, CLIENT_TCP_CONNECT_END

not ignored
