Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,133.45,30.440885335351204,340,98
HANDSHAKE_TIME,55921.63,2622.8358570638766,63338,48775
FINISHED_VALIDATION_TIME,82.58,19.718610498714153,124,50
CERT_VALIDATION_TIME,28650.8,2673.466420211782,33533,19328
MODIFICATION_RECORD_TIME,123.3,16.97615975419647,200,85
TOTAL_TIME,96374.26,4497.998818630347,106549,86791
