1530598410982750, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598410982903, 10, CLIENT_TCP_CONNECT_END

not ignored
1530598410983596, 1, CLIENT_HANDSHAKE_START

not ignored
1530598410992180, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530598410992181, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530598410992206, 2, CLIENT_HANDSHAKE_END

not ignored
1530598410992364, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530598411000706, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530598411002525, 6, CLIENT_FETCH_HTML_END

not ignored
1530598415967048, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598415967183, 10, CLIENT_TCP_CONNECT_END

not ignored
1530598415967840, 1, CLIENT_HANDSHAKE_START

not ignored
1530598415973541, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530598415973542, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530598415973571, 2, CLIENT_HANDSHAKE_END

not ignored
1530598415973812, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530598415981549, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530598415983179, 6, CLIENT_FETCH_HTML_END

not ignored
1530598420950557, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598420950658, 10, CLIENT_TCP_CONNECT_END

not ignored
1530598420951146, 1, CLIENT_HANDSHAKE_START

not ignored
1530598420958933, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530598420958934, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530598420958968, 2, CLIENT_HANDSHAKE_END

not ignored
1530598420959179, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530598420965652, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530598420967630, 6, CLIENT_FETCH_HTML_END

not ignored
1530598425942162, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598425942292, 10, CLIENT_TCP_CONNECT_END

not ignored
1530598425942925, 1, CLIENT_HANDSHAKE_START

not ignored
1530598425949044, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530598425949045, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530598425949085, 2, CLIENT_HANDSHAKE_END

not ignored
1530598425949351, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530598425957560, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530598425959119, 6, CLIENT_FETCH_HTML_END

not ignored
1530598430922637, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598430922773, 10, CLIENT_TCP_CONNECT_END

not ignored
1530598430923434, 1, CLIENT_HANDSHAKE_START

not ignored
1530598430930216, 7, CLIENT_EXTENDED_FINISHED_START

not ignored
1530598430930217, 8, CLIENT_EXTENDED_FINISHED_END

not ignored
1530598430930236, 2, CLIENT_HANDSHAKE_END

not ignored
1530598430930363, 3, CLIENT_CERT_VALIDATION_START

not ignored
1530598430940791, 4, CLIENT_CERT_VALIDATION_END

not ignored
1530598430942447, 6, CLIENT_FETCH_HTML_END

not ignored
1530598435903404, 9, CLIENT_TCP_CONNECT_START

not ignored
1530598435903572, 10, CLIENT_TCP_CONNECT_END

not ignored
