Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,140.62,32.38881905843434,322,98
HANDSHAKE_TIME,110971.51,5139.505309842572,121707,82436
FINISHED_VALIDATION_TIME,75.37,15.060979383824945,141,63
CERT_VALIDATION_TIME,34290.51,2501.77057099567,39978,27613
MODIFICATION_RECORD_TIME,163.99,25.6906578350964,232,115
TOTAL_TIME,163372.5,6311.195740111378,177466,131137
