Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,142.3625,43.58733868625154,372,100
HANDSHAKE_TIME,45543.2,2998.051856622897,54597,38883
FINISHED_VALIDATION_TIME,50.2,13.367310873919257,114,40
CERT_VALIDATION_TIME,23249.5875,2998.3343154731347,29509,14594
MODIFICATION_RECORD_TIME,94.025,21.796774417330653,164,58
TOTAL_TIME,77128.45,4353.935110621195,92121,66832
