Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,146.17,47.038719157732174,388,98
HANDSHAKE_TIME,49524.99,2332.7768195650438,53884,42645
FINISHED_VALIDATION_TIME,56.36,14.318184242424037,102,42
CERT_VALIDATION_TIME,26740.04,2455.8643933246803,31788,19319
MODIFICATION_RECORD_TIME,105.05,23.865613338022552,248,68
TOTAL_TIME,85768.99,3626.2470696161895,95875,75933
