Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,137.45,40.11044128403476,344,102
HANDSHAKE_TIME,65005.7,3441.4868857806214,78810,58225
FINISHED_VALIDATION_TIME,102.6125,22.328509662536817,153,59
CERT_VALIDATION_TIME,32816.4875,2610.0804058196654,37738,24560
MODIFICATION_RECORD_TIME,147.2625,24.789989789227427,207,111
TOTAL_TIME,113261.35,4703.609364360523,127650,104399
