6339146, 11614512, 5275366
12118593, 16947033, 4828440
17446667, 22133935, 4687268
22639172, 27553623, 4914451
28136820, 32971338, 4834518
33441311, 38335149, 4893838
38828109, 43546563, 4718454
44029898, 48746361, 4716463
49257037, 54317700, 5060663
54801658, 59690503, 4888845
61411696, 67669216, 6257520
68341961, 73327964, 4986003
74689106, 79551753, 4862647
80141676, 85287592, 5145916
86182593, 91137481, 4954888
91791410, 96635992, 4844582
97104502, 102300141, 5195639
102794462, 107290482, 4496020
107797929, 112770882, 4972953
113285479, 117829245, 4543766
118378746, 122985376, 4606630
123507455, 128348200, 4840745
128875328, 133469324, 4593996
134015084, 138584378, 4569294
139076403, 144190755, 5114352
144750330, 149409589, 4659259
149894428, 155232310, 5337882
155737413, 160483476, 4746063
161071112, 165838131, 4767019
166389994, 170836683, 4446689
171411050, 176111913, 4700863
176685612, 181323151, 4637539
181797620, 187025359, 5227739
187505949, 192309389, 4803440
192771957, 197212411, 4440454
197749733, 202470448, 4720715
202953751, 207422153, 4468402
207906538, 212516317, 4609779
213041459, 217511273, 4469814
218013821, 222796003, 4782182
223456314, 227884780, 4428466
228346343, 233221212, 4874869
233702011, 238392476, 4690465
238857893, 243304539, 4446646
243890511, 248432716, 4542205
248909199, 253294764, 4385565
253770288, 258731366, 4961078
259222446, 264083926, 4861480
264552084, 269803426, 5251342
270278361, 274886327, 4607966
275358144, 279984353, 4626209
280464917, 285251247, 4786330
285708852, 290091971, 4383119
290602773, 295035700, 4432927
295529932, 300023298, 4493366
300507225, 305501352, 4994127
306078992, 310905574, 4826582
311363200, 315815961, 4452761
316294893, 320770785, 4475892
321245795, 325696849, 4451054
326251815, 330895336, 4643521
331426363, 335744683, 4318320
336205223, 341187166, 4981943
341688851, 346421826, 4732975
346881392, 351646950, 4765558
352217400, 356715374, 4497974
357197688, 361542551, 4344863
362136760, 366944752, 4807992
367517315, 371900489, 4383174
372354256, 376793479, 4439223
377271915, 381431732, 4159817
381902329, 386344298, 4441969
387021728, 391658985, 4637257
392136230, 396564958, 4428728
397036617, 402013222, 4976605
402594754, 407304136, 4709382
407895015, 412517089, 4622074
413095570, 417480377, 4384807
417981524, 422813276, 4831752
423381110, 427837388, 4456278
428449689, 433339573, 4889884
433917681, 438185299, 4267618
438766748, 443279523, 4512775
443767835, 448139118, 4371283
448789361, 453702518, 4913157
454348478, 458814638, 4466160
459263273, 464075347, 4812074
464555469, 469022402, 4466933
469495176, 474054323, 4559147
474564561, 479059061, 4494500
479527009, 483967516, 4440507
484535212, 489429692, 4894480
490036331, 494488257, 4451926
494956707, 499745094, 4788387
500319561, 504971363, 4651802
505436790, 510310379, 4873589
510812904, 515940940, 5128036
516401749, 520932332, 4530583
521485813, 525852616, 4366803
526324230, 530728376, 4404146
531292934, 535947643, 4654709
536521876, 540886756, 4364880
541376300, 546100692, 4724392
546714325, 551241096, 4526771
551707781, 556093954, 4386173
556661482, 561220060, 4558578
561710354, 566107778, 4397424
566626132, 571274112, 4647980
571763201, 576205802, 4442601
576696314, 581584618, 4888304
582183141, 586827608, 4644467
587281735, 591755305, 4473570
592242346, 597533442, 5291096
598003705, 602357960, 4354255
602927041, 607415327, 4488286
607989831, 612405746, 4415915
612861960, 617827258, 4965298
