3500843, 6541030, 3040187
7445919, 9864775, 2418856
10647267, 13130589, 2483322
13914201, 16330755, 2416554
17213745, 19670976, 2457231
20500519, 22920631, 2420112
23741664, 26181721, 2440057
27008378, 29450104, 2441726
30264239, 32664415, 2400176
33455802, 35895686, 2439884
36754015, 39157726, 2403711
39945574, 42348945, 2403371
43199993, 45650223, 2450230
46469371, 48938857, 2469486
49784616, 52243992, 2459376
53043706, 55452371, 2408665
56256749, 58712753, 2456004
59554536, 61950462, 2395926
62804708, 65305112, 2500404
66126375, 68601105, 2474730
69418285, 71846387, 2428102
72714306, 75159912, 2445606
76039985, 78550132, 2510147
79385177, 81906098, 2520921
82773800, 85252078, 2478278
86094134, 88493850, 2399716
89341952, 91744575, 2402623
92554521, 95022109, 2467588
95835354, 98272396, 2437042
99118491, 101717621, 2599130
102538188, 104965378, 2427190
105877064, 108356816, 2479752
109270934, 112397028, 3126094
113238139, 115734211, 2496072
116595435, 119108541, 2513106
119949397, 122413875, 2464478
123223689, 125654847, 2431158
126528607, 128992486, 2463879
129818999, 132249494, 2430495
133115890, 135534237, 2418347
136387123, 138893665, 2506542
139722380, 142141744, 2419364
142998576, 145416854, 2418278
146245657, 148654127, 2408470
149496589, 151985219, 2488630
152879689, 155325168, 2445479
156204538, 158747525, 2542987
159612729, 162030619, 2417890
162851407, 165292007, 2440600
166092574, 168746236, 2653662
169556794, 172019263, 2462469
172885299, 175310983, 2425684
176116269, 178558024, 2441755
179458898, 181898971, 2440073
182728924, 185181286, 2452362
185993834, 188416002, 2422168
189247248, 191701372, 2454124
192573370, 195053629, 2480259
195912331, 198344653, 2432322
199205427, 201659420, 2453993
202461714, 204864091, 2402377
205734079, 208136619, 2402540
209072446, 211585035, 2512589
212479543, 214907123, 2427580
215740553, 218805392, 3064839
219636018, 222099767, 2463749
222913945, 225350167, 2436222
226170913, 228592384, 2421471
229453821, 231930694, 2476873
232727444, 235142918, 2415474
235965396, 238425301, 2459905
239294048, 241748529, 2454481
242668594, 245056880, 2388286
245913270, 248412279, 2499009
249233961, 251628821, 2394860
252489134, 254959104, 2469970
255753308, 258156554, 2403246
258943180, 261386510, 2443330
262209718, 264676780, 2467062
265508752, 267928024, 2419272
268756369, 271241857, 2485488
272080308, 274495811, 2415503
275275066, 277790611, 2515545
278603876, 281020392, 2416516
281865675, 284356154, 2490479
285215648, 287645240, 2429592
288496097, 290977634, 2481537
291802631, 294260912, 2458281
295073430, 297479877, 2406447
298307626, 300725541, 2417915
301638566, 304125324, 2486758
305023885, 307561361, 2537476
308392327, 310848000, 2455673
311705222, 314145433, 2440211
315019885, 317512548, 2492663
318335374, 320776709, 2441335
321582833, 324634085, 3051252
325462539, 327885045, 2422506
328713950, 331170221, 2456271
331963459, 334429762, 2466303
