Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,214.19,48.34887692594317,349,150
HANDSHAKE_TIME,8732.27,3568.742870689902,14764,4329
FINISHED_VALIDATION_TIME,4.25,1.991858428704209,14,2
CERT_VALIDATION_TIME,3096.73,929.2883713358303,8588,2457
MODIFICATION_RECORD_TIME,2.06,0.8224354077980836,5,1
TOTAL_TIME,12725.45,3856.0205844237917,22860,7656
