Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,186.54,58.01696648395192,344,122
HANDSHAKE_TIME,143441.0,18266.76625240494,186831,104237
FINISHED_VALIDATION_TIME,15.38,5.076967598872382,38,11
CERT_VALIDATION_TIME,37550.96,14082.417202966259,71879,13528
MODIFICATION_RECORD_TIME,32.45,16.302377127278096,82,12
TOTAL_TIME,186424.5,23227.215950474994,251202,132701
