Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,187.77,52.480063833802646,327,127
HANDSHAKE_TIME,226225.23,25365.605948549703,297626,164498
FINISHED_VALIDATION_TIME,27.81,21.069738963736594,78,13
CERT_VALIDATION_TIME,40521.82,14155.504695615766,78097,20752
MODIFICATION_RECORD_TIME,39.49,19.50973859384077,102,15
TOTAL_TIME,274460.74,30153.72623229839,354006,213344
