Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,195.31,50.439209946231315,357,127
HANDSHAKE_TIME,162599.88,19924.06334625545,210174,124401
FINISHED_VALIDATION_TIME,15.62,5.758089961089528,60,11
CERT_VALIDATION_TIME,34754.78,13417.16886051599,67441,13798
MODIFICATION_RECORD_TIME,39.95,26.636206561745986,167,16
TOTAL_TIME,203213.31,23936.893045128058,252531,155959
