Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,197.07,45.94785196285024,332,139
HANDSHAKE_TIME,36398.83,9165.274902647492,60153,18912
FINISHED_VALIDATION_TIME,8.12,3.787558580405061,26,5
CERT_VALIDATION_TIME,12494.55,8936.805852624304,49504,6134
MODIFICATION_RECORD_TIME,13.28,8.641851653436316,57,7
TOTAL_TIME,52105.19,13296.141388910544,91334,28899
