Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,194.2,50.761599659585194,350,131
HANDSHAKE_TIME,277495.51,22342.52738098132,350629,230170
FINISHED_VALIDATION_TIME,20.87,12.486516728055106,72,13
CERT_VALIDATION_TIME,41873.83,14802.20297932372,78183,21855
MODIFICATION_RECORD_TIME,44.78,20.934937305853104,107,18
TOTAL_TIME,328439.21,27408.68525934617,387289,266473
