Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,196.30833333333334,50.56790745016931,343,139
HANDSHAKE_TIME,102794.85833333334,22315.177024578225,270949,56108
FINISHED_VALIDATION_TIME,9.866666666666667,3.877140985600372,35,7
CERT_VALIDATION_TIME,30258.525,12639.141988918458,67181,11782
MODIFICATION_RECORD_TIME,26.85,16.880289294519415,115,11
TOTAL_TIME,137674.925,27521.312525072426,328457,83678
