Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,188.72,33.94055980681521,342,149
HANDSHAKE_TIME,27700.67,7794.575293183074,53541,17228
FINISHED_VALIDATION_TIME,7.99,3.8690955015352104,25,5
CERT_VALIDATION_TIME,18410.03,9335.180929639231,48103,10378
MODIFICATION_RECORD_TIME,12.54,8.65958428563404,44,6
TOTAL_TIME,49074.05,12232.971230551471,86243,33093
