Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,199.69,56.12231196235594,349,135
HANDSHAKE_TIME,281077.05,25229.69115204346,384428,223400
FINISHED_VALIDATION_TIME,23.62,16.01173319787711,72,14
CERT_VALIDATION_TIME,40168.07,13439.936628016518,77373,22076
MODIFICATION_RECORD_TIME,41.11,22.96035496241293,142,15
TOTAL_TIME,330475.17,29140.78654808583,444704,262468
