Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,201.94,54.721991922809245,339,146
HANDSHAKE_TIME,122292.6,18321.770282371734,177591,81062
FINISHED_VALIDATION_TIME,14.63,4.139214901403405,31,11
CERT_VALIDATION_TIME,33140.04,13996.572238173174,73206,19059
MODIFICATION_RECORD_TIME,27.49,13.509622496576284,68,12
TOTAL_TIME,160437.62,23918.107247347143,230872,105274
