Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,194.58,47.45844076663286,336,142
HANDSHAKE_TIME,59510.8,134746.42963633582,1395462,24737
FINISHED_VALIDATION_TIME,8.63,3.110160767548842,23,6
CERT_VALIDATION_TIME,26869.06,11875.841137216346,59640,9579
MODIFICATION_RECORD_TIME,22.05,14.042346669983617,66,9
TOTAL_TIME,90391.62,136601.54663493234,1438314,45178
