Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,184.03030303030303,47.119921058022086,332,120
HANDSHAKE_TIME,14642.90909090909,19266.2299210438,222239,7818
FINISHED_VALIDATION_TIME,4.742424242424242,1.7083627290355405,16,3
CERT_VALIDATION_TIME,5776.719696969697,2777.9149427234033,21733,3733
MODIFICATION_RECORD_TIME,5.401515151515151,2.338284298773706,14,3
TOTAL_TIME,23159.878787878788,20811.7245499474,234947,13372
