Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1713.275,100.2536751196683,2322,1587
HANDSHAKE_TIME,102727.8875,4537.155898781058,114858,93207
FINISHED_VALIDATION_TIME,59.55,14.776586209270395,125,46
CERT_VALIDATION_TIME,29349.875,2409.9053942789956,34443,21814
MODIFICATION_RECORD_TIME,109.35,11.39967104788555,145,91
TOTAL_TIME,149265.7625,5361.5349510279,163108,138455
