Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,2042.4,1729.705038438635,15852,1591
HANDSHAKE_TIME,104673.24,17332.557345712146,267592,91372
FINISHED_VALIDATION_TIME,58.15,12.267334673840118,107,45
CERT_VALIDATION_TIME,29062.28,2511.2899676461097,34201,20273
MODIFICATION_RECORD_TIME,108.06,9.134352741163438,138,89
TOTAL_TIME,151407.23,18079.29176038431,314621,135476
