Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,2200.79,3879.0108179663534,39949,1590
HANDSHAKE_TIME,141296.03,15929.643598935289,276821,128339
FINISHED_VALIDATION_TIME,66.88,15.256002097535251,148,52
CERT_VALIDATION_TIME,32388.56,2354.8428029063853,37219,22848
MODIFICATION_RECORD_TIME,128.7,14.221462653327892,172,92
TOTAL_TIME,195533.72,19332.614091260395,330130,179913
