Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1796.97,562.4453654356128,5900,1572
HANDSHAKE_TIME,90577.34,5709.875380811739,111028,79883
FINISHED_VALIDATION_TIME,70.34,24.844403796428686,153,42
CERT_VALIDATION_TIME,28562.38,2767.0250551088257,33656,17109
MODIFICATION_RECORD_TIME,96.51,7.668761308060122,115,79
TOTAL_TIME,135815.99,6252.787705487849,156018,122239
