Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1730.85,196.95052043597144,3004,1611
HANDSHAKE_TIME,168718.99,15881.566197636177,308637,157213
FINISHED_VALIDATION_TIME,75.04,16.09218443841606,132,59
CERT_VALIDATION_TIME,33686.03,2431.128817874528,40459,27187
MODIFICATION_RECORD_TIME,151.65,19.337722202989678,194,102
TOTAL_TIME,225608.16,16108.334071976531,364164,208999
