Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1698.6625,53.11472106440925,1947,1597
HANDSHAKE_TIME,80736.875,3276.380740905275,87903,74588
FINISHED_VALIDATION_TIME,75.7875,28.93514029255777,168,40
CERT_VALIDATION_TIME,25162.4125,2973.3536440093617,29464,15755
MODIFICATION_RECORD_TIME,83.6,11.085576214162257,125,63
TOTAL_TIME,121870.85,4658.685198368741,134422,106527
