Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1689.79,72.13436005122662,2203,1595
HANDSHAKE_TIME,54597.03,2636.8386733169705,62160,48895
FINISHED_VALIDATION_TIME,49.35,19.293198283332913,139,33
CERT_VALIDATION_TIME,19014.38,2664.4628230846083,22611,10415
MODIFICATION_RECORD_TIME,63.11,11.135434432477252,125,48
TOTAL_TIME,84268.54,4170.65235525571,96025,73343
