Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1786.825,443.33857758489734,5408,1611
HANDSHAKE_TIME,196124.8875,20617.427654167815,223807,170131
FINISHED_VALIDATION_TIME,74.45,13.275823891570722,146,61
CERT_VALIDATION_TIME,35256.2625,2538.931575209098,39932,27146
MODIFICATION_RECORD_TIME,163.2875,21.994995879745012,220,113
TOTAL_TIME,255487.1375,20957.11943871566,285227,228523
