Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1699.46,60.01490148288173,2039,1602
HANDSHAKE_TIME,154697.92,15889.225725427907,286144,141782
FINISHED_VALIDATION_TIME,66.42,10.713710841720529,104,55
CERT_VALIDATION_TIME,33429.81,2596.6939854168418,39227,26592
MODIFICATION_RECORD_TIME,142.95,17.523912234429844,198,101
TOTAL_TIME,210525.11,16384.84615850573,345887,192603
