Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1786.4875,526.681663667675,5728,1599
HANDSHAKE_TIME,125302.875,5633.479724768254,137743,116309
FINISHED_VALIDATION_TIME,63.0875,12.846394192535117,98,49
CERT_VALIDATION_TIME,30976.4375,2869.3770310110435,36218,22885
MODIFICATION_RECORD_TIME,118.375,13.090430665184396,142,75
TOTAL_TIME,175827.5,6791.14108784378,189141,158011
