Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1702.8625,57.035239928924646,1894,1601
HANDSHAKE_TIME,54956.075,3509.7630182641965,68190,48659
FINISHED_VALIDATION_TIME,46.1375,15.420557504513253,107,33
CERT_VALIDATION_TIME,18567.35,2759.506677379129,23257,11321
MODIFICATION_RECORD_TIME,66.75,13.437354650376689,110,41
TOTAL_TIME,84456.7875,4994.218551719953,101798,72863
