Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,1690.97,50.83393649915379,1896,1570
HANDSHAKE_TIME,67166.36,3894.504311257082,93729,62060
FINISHED_VALIDATION_TIME,72.08,23.13900602878179,150,39
CERT_VALIDATION_TIME,23306.12,2903.6747279266665,29918,13703
MODIFICATION_RECORD_TIME,70.6,13.615432420602733,168,49
TOTAL_TIME,104513.03,6012.294418032105,147573,91139
