Tag,Mean,Stdev,Max,Min
TCP_CONNECT_TIME,2850.275,9201.909678125243,84614,1578
HANDSHAKE_TIME,27444.5875,47932.34720851195,450148,15300
FINISHED_VALIDATION_TIME,27.575,6.763458804487538,48,19
CERT_VALIDATION_TIME,16178.9125,4569.193151404715,23266,6897
MODIFICATION_RECORD_TIME,17.3125,12.83997055097869,85,10
TOTAL_TIME,52176.4125,56096.39268297333,550146,40579
