3521588, 9991896, 6470308
10816888, 16475605, 5658717
17358710, 23207718, 5849008
24118853, 30012554, 5893701
30897926, 36618028, 5720102
37438005, 43153117, 5715112
44023502, 49844268, 5820766
50667295, 56416651, 5749356
57259422, 62964967, 5705545
63845671, 69939174, 6093503
70781896, 76556159, 5774263
77397924, 83165916, 5767992
84031856, 89935952, 5904096
90786755, 96631934, 5845179
97456473, 103183231, 5726758
104023250, 109690540, 5667290
110531355, 116843023, 6311668
117715522, 123452504, 5736982
124286341, 130252721, 5966380
131119389, 136824135, 5704746
137651080, 143381006, 5729926
144199136, 149855999, 5656863
150756310, 156519520, 5763210
157363898, 163172397, 5808499
164008089, 169787785, 5779696
170624145, 176380716, 5756571
177228436, 182921030, 5692594
183853703, 189801489, 5947786
190632054, 196344539, 5712485
197197533, 202919011, 5721478
203765330, 209596926, 5831596
210463182, 216246033, 5782851
217091306, 223372890, 6281584
224205492, 229909035, 5703543
230751370, 236446090, 5694720
237317881, 243042642, 5724761
243927702, 250149571, 6221869
251002936, 256779699, 5776763
257650211, 263376110, 5725899
264273949, 270305353, 6031404
271192914, 276938410, 5745496
277819139, 283482826, 5663687
284330587, 290026475, 5695888
290857315, 296569841, 5712526
297412734, 303082124, 5669390
303894493, 309669821, 5775328
310518023, 316253474, 5735451
317118525, 322853644, 5735119
323690422, 330009730, 6319308
330809948, 336935930, 6125982
337779109, 343499159, 5720050
344339501, 350153419, 5813918
350993253, 356833907, 5840654
357678618, 363632947, 5954329
364567709, 370664888, 6097179
371527039, 377317840, 5790801
378155290, 383851790, 5696500
384681289, 390399841, 5718552
391215160, 396987912, 5772752
397877858, 403752956, 5875098
404621136, 410288338, 5667202
411139049, 416893297, 5754248
417721275, 423549708, 5828433
424389930, 430108004, 5718074
430969800, 437258039, 6288239
438125276, 443845613, 5720337
444693116, 450353607, 5660491
451299131, 457122752, 5823621
457968719, 463858576, 5889857
464692100, 470688740, 5996640
471603951, 477397834, 5793883
478240406, 484059460, 5819054
484911681, 490695812, 5784131
491551181, 497280025, 5728844
498117271, 503849052, 5731781
504724229, 510400859, 5676630
511236341, 516925300, 5688959
517761082, 523554731, 5793649
524362210, 530044268, 5682058
530864785, 536579030, 5714245
537419437, 543744042, 6324605
544617270, 550319441, 5702171
551171240, 556879002, 5707762
557689557, 563397637, 5708080
564240407, 570050374, 5809967
570884193, 576722178, 5837985
577602193, 583405764, 5803571
584231701, 589959310, 5727609
590799435, 596636780, 5837345
597452795, 603176283, 5723488
604024811, 609991939, 5967128
610828533, 616530423, 5701890
617416324, 623604531, 6188207
624423942, 630162013, 5738071
630978507, 636780584, 5802077
637622581, 643478299, 5855718
644350410, 650676502, 6326092
651504074, 657303115, 5799041
658159386, 663878375, 5718989
664780140, 670450969, 5670829
