3518211, 9865762, 6347551
10671595, 16341748, 5670153
17150126, 22840803, 5690677
23652830, 29324849, 5672019
30311228, 36204885, 5893657
37067411, 42871219, 5803808
43736973, 49484860, 5747887
50336592, 56360839, 6024247
57245790, 62957986, 5712196
63766287, 69611020, 5844733
70424276, 76140787, 5716511
76999343, 82779974, 5780631
83608452, 89325236, 5716784
90175297, 95935267, 5759970
96815723, 102558088, 5742365
103370323, 109111926, 5741603
109911672, 116170384, 6258712
117033640, 122714482, 5680842
123560271, 129264783, 5704512
130090410, 135783262, 5692852
136642564, 142327794, 5685230
143160923, 148843381, 5682458
149672052, 155420103, 5748051
156285903, 161998532, 5712629
162832543, 168676964, 5844421
169508530, 175222130, 5713600
176064194, 181815013, 5750819
182661533, 188373405, 5711872
189201900, 194955650, 5753750
195784934, 201829748, 6044814
202658714, 208399450, 5740736
209234398, 215075574, 5841176
215915016, 222349696, 6434680
223196341, 228961224, 5764883
229799314, 235487121, 5687807
236362759, 242102285, 5739526
242943172, 248664040, 5720868
249541422, 255285443, 5744021
256203378, 261947490, 5744112
262841443, 268539363, 5697920
269352754, 275017712, 5664958
275873860, 281789646, 5915786
282664362, 288340194, 5675832
289175236, 294881050, 5705814
295744158, 301454863, 5710705
302256487, 308066093, 5809606
308947139, 314819587, 5872448
315668344, 321370430, 5702086
322220757, 328530867, 6310110
329408030, 335092768, 5684738
335927088, 341689452, 5762364
342545051, 348268930, 5723879
349078546, 354786791, 5708245
355643196, 361334071, 5690875
362173676, 367872966, 5699290
368722118, 374537280, 5815162
375356520, 381158068, 5801548
381994801, 387763379, 5768578
388599313, 394297423, 5698110
395112315, 400792246, 5679931
401689279, 407368118, 5678839
408218096, 413941221, 5723125
414810922, 420520995, 5710073
421398640, 427263138, 5864498
428082403, 434481159, 6398756
435440830, 441401828, 5960998
442252217, 448086739, 5834522
448969821, 454846333, 5876512
455682419, 461465592, 5783173
462278320, 467989795, 5711475
468952508, 474767853, 5815345
475604513, 481303615, 5699102
482153731, 487842768, 5689037
488669312, 494447687, 5778375
495295491, 501004682, 5709191
501860277, 507548656, 5688379
508396463, 514092948, 5696485
514935870, 520837225, 5901355
521731687, 527580558, 5848871
528545056, 534476798, 5931742
535347959, 542014965, 6667006
542851747, 548539772, 5688025
549343987, 554999894, 5655907
555864166, 561565906, 5701740
562414975, 568239045, 5824070
569115159, 574847317, 5732158
575669399, 581463944, 5794545
582293274, 588012593, 5719319
588831122, 594642700, 5811578
595473919, 601190157, 5716238
602053054, 607792715, 5739661
608627141, 614356642, 5729501
615195804, 620883336, 5687532
621756708, 627416014, 5659306
628225301, 633904843, 5679542
634781785, 640731634, 5949849
641575938, 647936022, 6360084
648733352, 654492705, 5759353
655463717, 661313183, 5849466
662165835, 668101756, 5935921
